Id,Locality,House or appartment?,Subtype,Price,Type of sale,Number of rooms,Living area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of terrace,Garden,Area of garden,Land surface,Number of facades,Swimming pool,State of building
9974208,Uccle,APARTMENT,APARTMENT,3250000.0,BUY_REGULAR,5,457.0,1,None,1,1,200,1,1500,,4,None,AS_NEW
9838054,Vichte,APARTMENT,APARTMENT,300000.0,BUY_REGULAR,2,93.0,None,None,0,1,12,None,None,,2,0,
10280410,Heist-op-den-Berg,APARTMENT,APARTMENT,240000.0,BUY_REGULAR,1,78.0,1,None,0,1,13,None,None,,,None,AS_NEW
8676982,Olen,HOUSE,HOUSE,,BUY_REGULAR,2,,0,None,0,None,None,None,None,3158,,0,TO_BE_DONE_UP
10124295,Antoing,HOUSE,HOUSE,120000.0,BUY_REGULAR,4,,None,None,0,None,None,None,None,0,None,None,None
10073080,Stembert,HOUSE,VILLA,390000.0,BUY_REGULAR,4,,0,None,1,1,None,1,None,0,4,None,GOOD
10297550,Hamme,APARTMENT,APARTMENT,397163.0,BUY_REGULAR,3,148.0,1,None,0,1,24,None,None,None,2,None,AS_NEW
10309739,Oudenaarde,APARTMENT,APARTMENT,347400.0,BUY_REGULAR,2,99.0,None,None,0,1,51,None,None,,2,None,GOOD
7656652,Nieuwpoort,APARTMENT,APARTMENT,,BUY_REGULAR,2,,0,None,0,1,14,None,None,,2,0,AS_NEW
10304659,Pelt,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,182,None,0,None
8831875,Lokeren,APARTMENT,APARTMENT,,BUY_REGULAR,2,81.0,None,None,0,1,9,None,None,None,,None,AS_NEW
6784362,Oudenburg,APARTMENT,DUPLEX,,BUY_REGULAR,2,106.0,0,None,0,1,5,None,None,,2,0,GOOD
10311783,NARBONNE,HOUSE,VILLA,987000.0,BUY_REGULAR,4,235.0,None,None,0,None,None,1,None,4913,None,1,None
10052812,Montigny-le-Tilleul,HOUSE,HOUSE,,BUY_REGULAR,5,260.0,0,None,0,None,None,None,None,1288,4,None,GOOD
10261559,Rumbeke,HOUSE,HOUSE,275000.0,BUY_REGULAR,3,110.0,1,None,0,None,None,1,100,158,,0,AS_NEW
10305257,SAINT-GÉRARD,HOUSE,HOUSE,550000.0,BUY_REGULAR,5,800.0,0,None,0,None,None,1,2310,2310,3,None,TO_BE_DONE_UP
8659723,Torhout,HOUSE,HOUSE,415000.0,BUY_REGULAR,3,170.0,1,None,0,1,None,1,None,405,,0,AS_NEW
10285248,Liedekerke,HOUSE,HOUSE,349000.0,BUY_REGULAR,3,180.0,0,None,0,None,None,None,None,0,4,None,
10250781,Knokke-Heist,APARTMENT,DUPLEX,,BUY_REGULAR,2,119.0,0,None,0,1,18,None,None,,2,None,AS_NEW
10141672,Bastogne,APARTMENT,APARTMENT,220000.0,BUY_REGULAR,2,105.0,1,None,0,None,None,None,None,None,2,0,GOOD
9809921,Blaugies,HOUSE,HOUSE,95000.0,BUY_REGULAR,4,85.0,None,None,0,1,None,None,None,502,2,None,TO_RENOVATE
10107994,Waregem,HOUSE,HOUSE,391400.0,BUY_REGULAR,3,203.0,0,None,0,None,None,None,None,307,3,0,AS_NEW
10044497,Schriek,APARTMENT,APARTMENT,,BUY_REGULAR,2,85.0,None,None,0,None,None,None,None,None,None,None,None
8418965,Beersel,APARTMENT,APARTMENT,178000.0,BUY_REGULAR,1,47.0,0,None,0,1,None,None,None,None,,None,
9108008,Ravels Weelde,APARTMENT,APARTMENT,,BUY_REGULAR,2,92.0,None,None,0,1,11,None,None,,,None,AS_NEW
10190895,Jabbeke,HOUSE,HOUSE,374231.0,BUY_REGULAR,3,156.0,None,None,0,None,None,None,None,268,3,0,
10008466,Jette,APARTMENT,APARTMENT,210000.0,BUY_REGULAR,1,70.0,0,None,0,1,6,None,None,None,,None,
10262041,Etalle,HOUSE,HOUSE,370000.0,BUY_REGULAR,3,,0,None,0,None,None,None,None,500,3,None,
10306490,Gent,APARTMENT,GROUND_FLOOR,,BUY_REGULAR,2,90.0,1,None,0,1,17,1,50,None,4,0,AS_NEW
7753747,Lichtervelde,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,320,None,0,None
8035690,bigastro,HOUSE,VILLA,219500.0,BUY_REGULAR,3,114.0,1,None,0,1,None,None,None,246,4,1,AS_NEW
9909538,Ronse,APARTMENT,APARTMENT,,BUY_REGULAR,2,103.0,None,None,0,1,40,1,None,None,,0,
9956247,Auderghem,APARTMENT,FLAT_STUDIO,253500.0,BUY_REGULAR,0,46.0,0,None,0,1,9,None,None,None,,0,
9709787,Rumes,HOUSE,HOUSE,,BUY_REGULAR,3,166.0,0,None,0,None,None,None,None,580,3,None,
8675614,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,,BUY_REGULAR,1,70.0,0,None,0,1,14,None,None,None,,0,AS_NEW
9995516,Roeselare,HOUSE,HOUSE,286000.0,BUY_REGULAR,3,,None,None,0,None,None,1,None,180,None,0,None
10315066,Mouscron,APARTMENT,FLAT_STUDIO,139000.0,BUY_REGULAR,0,62.0,0,None,0,None,None,None,None,None,,0,JUST_RENOVATED
8448279,Aalter,APARTMENT,APARTMENT,,BUY_REGULAR,2,91.0,None,None,0,1,13,None,None,None,4,0,AS_NEW
10100290,Hanzinelle,HOUSE,HOUSE,250000.0,BUY_REGULAR,4,214.0,0,None,0,None,None,None,None,978,None,None,None
10081096,Saint-Nicolas,APARTMENT,APARTMENT,160000.0,BUY_REGULAR,1,56.0,0,None,0,None,None,None,None,None,None,None,None
10197724,Turnhout,HOUSE,HOUSE,380000.0,BUY_REGULAR,4,220.0,0,None,0,1,30,None,None,320,3,0,GOOD
10108254,Montignies-sur-Roc,HOUSE,HOUSE,450000.0,BUY_REGULAR,3,502.0,0,None,0,None,None,None,None,1970,3,0,
9659617,Roux,HOUSE,HOUSE,189900.0,BUY_REGULAR,4,184.0,0,None,0,None,None,1,480,580,3,0,GOOD
6703586,Sint-Kruis,HOUSE,HOUSE,,BUY_REGULAR,4,185.0,None,None,0,1,None,1,None,231,,0,AS_NEW
10043000,Gerpinnes Loverval,HOUSE,VILLA,535000.0,BUY_REGULAR,5,330.0,1,None,0,1,40,None,None,1410,4,None,AS_NEW
10213569,Middelkerke,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,1,50.0,0,None,0,1,5,None,None,None,1,1,GOOD
10198303,Charleroi,APARTMENT,APARTMENT,155000.0,BUY_REGULAR,3,130.0,1,None,0,1,None,None,None,None,2,None,AS_NEW
9897945,Maintenon,HOUSE,HOUSE,330000.0,BUY_REGULAR,10,5000.0,None,None,0,None,None,None,None,7689,None,0,None
9507773,Philippeville,APARTMENT,APARTMENT,,BUY_REGULAR,2,68.0,0,None,0,1,None,1,None,None,,None,
9198717,Sint-Pieters-Leeuw,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,387,None,0,None
10264397,Tenneville,HOUSE,HOUSE,335000.0,BUY_REGULAR,3,122.0,0,None,0,1,9,None,None,750,4,0,
10246451,Marcinelle,APARTMENT,APARTMENT,85000.0,BUY_REGULAR,2,,0,None,0,None,None,None,None,None,None,None,None
9446845,Hamme,APARTMENT,APARTMENT,,BUY_REGULAR,1,74.0,None,None,0,1,9,1,None,,2,0,AS_NEW
10246279,Libramont-Chevigny,APARTMENT,DUPLEX,189000.0,BUY_REGULAR,2,126.0,0,None,0,None,None,None,None,,4,0,AS_NEW
10222175,Ronse,HOUSE,HOUSE,320500.0,BUY_REGULAR,3,125.0,0,None,0,1,None,None,None,234,3,None,GOOD
10127186,Spa,HOUSE,MIXED_USE_BUILDING,250000.0,BUY_REGULAR,3,,0,None,0,1,6,None,None,41,2,None,GOOD
9245791,Marche-en-Famenne,APARTMENT,APARTMENT,,BUY_REGULAR,2,120.0,0,None,0,1,9,1,None,None,3,None,
9875217,Ledeberg,HOUSE,HOUSE,,BUY_REGULAR,3,100.0,0,None,0,None,None,None,None,43,3,None,TO_BE_DONE_UP
10212917,Evere,APARTMENT,APARTMENT,179000.0,BUY_REGULAR,1,71.0,0,None,0,None,None,None,None,None,2,None,
10183262,Seraing,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,2,86.0,None,None,0,1,40,None,None,None,,None,
10261649,Antwerp,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,2,73.0,0,None,0,1,None,None,None,,2,None,TO_BE_DONE_UP
10263141,Andenne,HOUSE,HOUSE,,BUY_REGULAR,3,125.0,0,None,0,None,None,1,None,820,4,None,TO_BE_DONE_UP
10106229,Tervuren,HOUSE,HOUSE,3350000.0,BUY_REGULAR,7,580.0,0,None,0,1,None,None,None,4682,4,1,TO_RENOVATE
10299843,Tongeren,HOUSE,HOUSE,149000.0,BUY_REGULAR,3,146.0,0,None,0,None,None,None,None,84,2,None,TO_RENOVATE
9310352,Oostakker,APARTMENT,APARTMENT,,BUY_REGULAR,2,88.0,None,None,0,1,5,1,None,None,,0,
7766182,Oostende,HOUSE,HOUSE,,BUY_REGULAR,3,145.0,0,None,0,1,None,None,None,177,3,0,AS_NEW
10157707,Ixelles,HOUSE,MIXED_USE_BUILDING,500000.0,BUY_REGULAR,0,250.0,None,None,0,None,None,None,None,60,3,None,
8660903,Oostende,APARTMENT,APARTMENT,,BUY_REGULAR,2,83.0,1,None,0,1,51,None,None,None,,None,
9850760,Bornem,HOUSE,HOUSE,,BUY_REGULAR,3,138.0,0,None,0,None,None,1,None,225,,0,
10149116,Seraing,HOUSE,HOUSE,299500.0,BUY_REGULAR,3,154.0,1,None,0,1,68,None,None,0,3,None,AS_NEW
9676666,Deurne,APARTMENT,APARTMENT,,BUY_REGULAR,2,108.0,None,None,0,1,None,1,None,None,,0,
10201066,Antwerp,HOUSE,MIXED_USE_BUILDING,649000.0,BUY_REGULAR,5,265.0,0,None,0,None,None,None,None,86,3,None,TO_BE_DONE_UP
10197878,Torhout,APARTMENT,APARTMENT,149000.0,BUY_REGULAR,2,80.0,0,None,0,None,None,1,None,,2,0,TO_BE_DONE_UP
7034255,Aarschot,HOUSE,HOUSE,,BUY_REGULAR,3,184.0,0,None,0,None,None,1,416,416,,0,
10127953,Lebbeke,HOUSE,HOUSE,521475.0,BUY_REGULAR,3,,None,None,0,None,None,None,None,602,None,0,None
9925521,Ronse,APARTMENT,DUPLEX,,BUY_REGULAR,3,113.0,0,None,0,1,11,None,None,None,2,0,AS_NEW
10215344,Bernissart Pommeroeul,HOUSE,HOUSE,235000.0,BUY_REGULAR,4,213.0,0,None,0,1,None,None,None,1400,4,None,TO_RENOVATE
9104735,Gistel,APARTMENT,GROUND_FLOOR,239500.0,BUY_REGULAR,2,88.0,1,None,0,1,17,None,None,,,0,AS_NEW
10255741,Zaventem,APARTMENT,GROUND_FLOOR,370000.0,BUY_REGULAR,2,,0,None,0,1,11,1,24,None,2,0,AS_NEW
9769901,Zwijnaarde,APARTMENT,APARTMENT,,BUY_REGULAR,2,93.0,0,None,0,1,14,None,None,,2,None,
9742131,Bredene,HOUSE,HOUSE,,BUY_REGULAR,2,105.0,0,None,0,None,None,1,None,120,2,0,TO_BE_DONE_UP
9987219,Somzée,HOUSE,HOUSE,150000.0,BUY_REGULAR,4,,None,None,0,None,None,None,None,726,3,None,
7957255,Harelbeke,APARTMENT,APARTMENT,,BUY_REGULAR,2,,None,None,0,None,None,None,None,None,None,0,None
9877999,torrevieja,HOUSE,VILLA,399000.0,BUY_REGULAR,3,180.0,None,None,0,1,None,None,None,178,,1,
10265312,Olen,APARTMENT,APARTMENT,,BUY_REGULAR,2,83.0,0,None,0,1,6,None,None,,,None,
9324923,Lombardsijde,APARTMENT,APARTMENT,,BUY_REGULAR,2,75.0,None,None,0,1,13,1,None,,,0,
10134838,Geel,HOUSE,HOUSE,,BUY_REGULAR,2,119.0,0,None,0,1,13,1,28,0,3,None,
8906930,Libramont-Chevigny,HOUSE,HOUSE,,BUY_REGULAR,4,170.0,0,None,0,1,10,1,500,716,4,None,GOOD
9969051,Morlanwelz,HOUSE,HOUSE,245000.0,BUY_REGULAR,3,160.0,0,None,0,1,20,1,200,300,2,0,AS_NEW
9872459,Tournai,APARTMENT,APARTMENT,,BUY_REGULAR,2,115.0,0,None,0,1,21,None,None,None,,0,AS_NEW
10241258,Zottegem,HOUSE,HOUSE,229000.0,BUY_REGULAR,3,196.0,0,None,0,None,None,None,None,284,,0,TO_BE_DONE_UP
9783877,Menen,HOUSE,HOUSE,130000.0,BUY_REGULAR,2,166.0,None,None,0,1,None,None,None,124,,0,
9978939,Mont-Saint-Guibert,APARTMENT,APARTMENT,,BUY_REGULAR,1,71.0,0,None,0,1,11,1,55,,2,0,AS_NEW
10151550,Mol,HOUSE,HOUSE,169000.0,BUY_REGULAR,2,120.0,None,None,0,None,None,1,None,102,,0,TO_RENOVATE
9715467,Musson,HOUSE,HOUSE,,BUY_REGULAR,3,230.0,0,None,0,1,None,1,2500,3270,4,0,TO_BE_DONE_UP
10203513,Buggenhout,APARTMENT,APARTMENT,329000.0,BUY_REGULAR,2,104.0,None,None,0,1,None,1,None,,,0,
10289233,CORROY-LE-GRAND,HOUSE,HOUSE,425000.0,BUY_REGULAR,4,180.0,None,None,0,None,None,None,None,0,None,None,None
10156215,Vosselaar,APARTMENT,APARTMENT,314500.0,BUY_REGULAR,2,93.0,0,None,0,1,None,None,None,None,,None,GOOD
10071738,Mouscron,APARTMENT,APARTMENT,185000.0,BUY_REGULAR,1,59.0,0,None,0,1,None,1,66,None,,0,AS_NEW
10263256,Lier,APARTMENT,APARTMENT,,BUY_REGULAR,1,63.0,0,None,0,1,10,None,None,None,,None,
9687313,Molenbeek-St-Jean,APARTMENT,GROUND_FLOOR,285000.0,BUY_REGULAR,1,66.0,0,None,0,1,19,1,38,,,None,
9964657,POUPEHAN,HOUSE,HOUSE,345000.0,BUY_REGULAR,5,197.0,0,None,0,1,60,None,None,156,2,None,
8260394,Oostende,HOUSE,HOUSE,,BUY_REGULAR,3,169.0,None,None,0,None,None,1,None,333,3,0,AS_NEW
9738931,guardamar del segura,APARTMENT,PENTHOUSE,280000.0,BUY_REGULAR,2,,None,None,0,None,None,None,None,None,None,1,None
10160053,Gentbrugge,HOUSE,HOUSE,412406.0,BUY_REGULAR,3,,None,None,0,None,None,None,None,0,None,0,None
8825145,Kontich,APARTMENT,APARTMENT,,BUY_REGULAR,2,86.0,0,None,0,1,26,None,None,,4,None,
8093666,Anderlues,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,None,None,0,None,0,None
10176953,Glyfada,APARTMENT,APARTMENT,730000.0,BUY_REGULAR,3,122.0,None,None,1,None,None,None,None,None,,1,AS_NEW
9968778,Gent,APARTMENT,APARTMENT,522000.0,BUY_REGULAR,3,149.0,None,None,0,1,12,1,None,,,0,
10273413,Genk,APARTMENT,APARTMENT,798000.0,BUY_REGULAR,2,189.0,None,None,0,None,None,None,None,,2,0,GOOD
10286475,Ingelmunster,HOUSE,HOUSE,,BUY_REGULAR,3,,0,None,0,None,None,None,None,154,2,None,
10227611,GrÃce-hollogne,HOUSE,HOUSE,140000.0,BUY_REGULAR,2,94.0,0,None,0,None,None,1,34,129,3,0,TO_RENOVATE
10107791,Bastogne,APARTMENT,APARTMENT,,BUY_REGULAR,2,105.0,0,None,0,1,5,None,None,None,4,0,
8870883,Geel,APARTMENT,APARTMENT,,BUY_REGULAR,2,110.0,None,None,0,1,8,None,None,,2,0,
10200220,Ternat,HOUSE,HOUSE,587835.0,BUY_REGULAR,3,,None,None,0,None,None,None,None,640,None,0,None
10308929,Berchem,HOUSE,TOWN_HOUSE,605000.0,BUY_REGULAR,5,237.0,1,None,0,1,27,None,None,143,2,None,GOOD
10103399,Liège,APARTMENT,APARTMENT,,BUY_REGULAR,1,58.0,None,None,0,1,7,1,None,None,,0,
10292307,Knokke,APARTMENT,APARTMENT,595000.0,BUY_REGULAR,2,94.0,None,None,0,None,None,None,None,,,0,
10260621,Quevaucamps,HOUSE,HOUSE,275000.0,BUY_REGULAR,3,120.0,0,None,0,1,None,None,None,773,4,None,GOOD
9966524,Flénu,HOUSE,HOUSE,210000.0,BUY_REGULAR,6,300.0,None,None,0,1,None,None,None,270,2,None,GOOD
7037587,Mouscron,APARTMENT,APARTMENT,,BUY_REGULAR,2,83.0,None,None,0,1,43,None,None,None,None,0,None
10246424,Grez-Doiceau,HOUSE,EXCEPTIONAL_PROPERTY,2200000.0,BUY_REGULAR,4,290.0,1,None,0,None,None,None,None,11700,4,None,AS_NEW
10165169,Brunehaut,HOUSE,MANOR_HOUSE,280000.0,BUY_REGULAR,3,180.0,None,None,0,None,None,1,1500,1600,3,None,TO_RENOVATE
9653308,Turnhout,APARTMENT,APARTMENT,,BUY_REGULAR,2,105.0,1,None,0,1,18,None,None,None,,None,AS_NEW
9246625,Deurne,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,1,None,1,None,195,None,0,None
10145265,Knokke-Heist Knokke,HOUSE,VILLA,4500000.0,BUY_REGULAR,5,392.0,1,None,0,1,None,None,None,930,4,1,AS_NEW
9741695,Wandre,APARTMENT,APARTMENT,216170.0,BUY_REGULAR,2,87.0,0,None,0,1,9,None,None,None,3,None,
10155138,Wondelgem,APARTMENT,APARTMENT,370000.0,BUY_REGULAR,3,132.0,0,None,0,1,32,None,None,,3,None,
9913720,Broechem,HOUSE,HOUSE,,BUY_REGULAR,4,161.0,0,None,0,None,None,None,None,172,,0,AS_NEW
10228807,Arbre,HOUSE,HOUSE,315000.0,BUY_REGULAR,4,190.0,0,None,0,None,None,None,None,1100,,None,GOOD
9671117,Leopoldsburg,APARTMENT,APARTMENT,,BUY_REGULAR,2,93.0,0,None,0,1,None,None,None,,2,0,GOOD
10295342,Liège,APARTMENT,APARTMENT,390000.0,BUY_REGULAR,3,109.0,None,None,0,1,10,None,None,None,3,None,AS_NEW
9687255,Liedekerke,APARTMENT,PENTHOUSE,,BUY_REGULAR,3,192.0,0,None,0,1,55,None,None,,,None,
9385983,Leuven,APARTMENT,APARTMENT,,BUY_REGULAR,2,97.0,0,None,0,1,14,None,None,,,None,
9381639,De Panne,APARTMENT,FLAT_STUDIO,,BUY_REGULAR,0,41.0,None,None,0,None,None,None,None,None,2,0,JUST_RENOVATED
10201939,Aalst,APARTMENT,APARTMENT,179995.0,BUY_REGULAR,2,184.0,0,None,0,None,None,None,None,,,0,TO_BE_DONE_UP
9651524,Wilrijk,APARTMENT,APARTMENT,,BUY_REGULAR,2,103.0,0,None,0,1,8,None,None,,2,0,AS_NEW
10298753,Chimay,HOUSE,HOUSE,40000.0,BUY_REGULAR,2,,None,None,0,None,None,None,None,0,None,None,None
10193520,De Haan,APARTMENT,APARTMENT,239000.0,BUY_REGULAR,2,78.0,0,None,0,1,5,None,None,,2,0,
9833387,Beveren-Waas,APARTMENT,APARTMENT,328240.0,BUY_REGULAR,3,108.0,None,None,0,1,13,None,None,,,None,
10283273,Gent,HOUSE,HOUSE,605000.0,BUY_REGULAR,2,106.0,None,None,0,None,None,1,137,190,2,None,
10273331,Borsbeek,HOUSE,HOUSE,334900.0,BUY_REGULAR,3,128.0,None,None,0,None,None,1,58,0,None,None,None
10224020,Melle,HOUSE,VILLA,589000.0,BUY_REGULAR,5,295.0,1,None,0,1,None,None,None,602,None,0,None
7612262,Herstal,APARTMENT,APARTMENT,,BUY_REGULAR,2,96.0,0,None,0,1,8,None,None,None,3,None,
10299548,Bonheiden,HOUSE,VILLA,770000.0,BUY_REGULAR,5,303.0,0,None,0,1,None,1,None,1995,4,None,AS_NEW
10199308,Berchem,APARTMENT,APARTMENT,200000.0,PUBLIC_SALE,2,123.0,0,None,0,1,None,None,None,None,,None,GOOD
10007083,Meulebeke,HOUSE,HOUSE,,BUY_REGULAR,3,200.0,None,None,0,1,None,None,None,538,3,0,TO_RENOVATE
10201118,Asse,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,2,98.0,0,None,0,1,None,None,None,,2,0,TO_RENOVATE
9340139,gullegem,HOUSE,HOUSE,269000.0,BUY_REGULAR,3,170.0,0,None,0,None,None,None,None,237,3,0,AS_NEW
9471743,Mouscron,HOUSE,HOUSE,,BUY_REGULAR,4,141.0,0,None,0,1,None,None,None,176,2,None,AS_NEW
10276985,VICHTE,APARTMENT,APARTMENT,277500.0,BUY_REGULAR,2,98.0,0,None,0,1,13,None,None,None,,None,GOOD
9995161,Ardooie,APARTMENT,APARTMENT,259106.0,BUY_REGULAR,2,94.0,0,None,0,1,11,1,None,,,0,
10080921,Comines-Warneton,HOUSE,HOUSE,159900.0,BUY_REGULAR,4,140.0,None,None,0,1,None,None,None,286,2,0,GOOD
9996810,SAINT-GILLES,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,2,90.0,None,None,0,1,20,None,None,None,2,None,AS_NEW
10307046,Gembloux,HOUSE,HOUSE,150000.0,PUBLIC_SALE,4,,None,None,0,None,None,None,None,360,2,None,
8322803,Leuven,APARTMENT,PENTHOUSE,,BUY_REGULAR,2,85.0,None,None,0,1,None,None,None,None,2,0,
9924603,Chaumont-Gistoux,APARTMENT,APARTMENT,,BUY_REGULAR,2,124.0,0,None,0,1,15,None,None,,,None,AS_NEW
10073753,Knokke,APARTMENT,APARTMENT,870000.0,BUY_REGULAR,2,84.0,None,None,0,None,None,1,None,,,0,AS_NEW
9965329,Dilbeek,HOUSE,HOUSE,,BUY_REGULAR,2,140.0,0,None,0,None,None,None,None,235,3,None,JUST_RENOVATED
9541485,Jalhay,APARTMENT,APARTMENT,,BUY_REGULAR,2,110.0,0,None,0,1,16,None,None,,,None,
9561344,Esneux,HOUSE,BUNGALOW,,BUY_REGULAR,2,,0,None,0,None,None,None,None,813,None,None,None
10146236,Boechout,APARTMENT,APARTMENT,,BUY_REGULAR,2,116.0,None,None,0,1,11,1,None,None,,0,
9915469,Niel,HOUSE,HOUSE,299000.0,BUY_REGULAR,3,139.0,0,None,0,1,None,1,None,107,,0,AS_NEW
9392644,Knesselare,APARTMENT,APARTMENT,278250.0,BUY_REGULAR,2,,0,None,0,None,None,1,None,,3,0,AS_NEW
10296386,Ravels Poppel,HOUSE,HOUSE,560000.0,BUY_REGULAR,4,231.0,1,None,0,1,None,None,None,842,4,None,
10223484,Herselt,HOUSE,HOUSE,285000.0,BUY_REGULAR,3,149.0,None,None,0,1,None,None,None,2625,4,None,
9262349,Ferrières,HOUSE,BUNGALOW,,BUY_REGULAR,3,198.0,0,None,0,1,None,1,1600,1583,4,None,TO_BE_DONE_UP
7044936,Zottegem,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,194,None,0,None
10082976,Handzame,APARTMENT,APARTMENT,271000.0,BUY_REGULAR,2,94.0,0,None,0,1,None,1,50,,2,0,GOOD
10196228,Sint-Pieters-Leeuw,APARTMENT,APARTMENT,209000.0,BUY_REGULAR,2,,0,None,0,1,None,None,None,,,0,TO_BE_DONE_UP
10284967,Laakdal,HOUSE,HOUSE,295000.0,BUY_REGULAR,3,202.0,None,None,0,None,None,None,None,1634,4,None,
10254460,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,595000.0,BUY_REGULAR,3,120.0,0,None,0,1,13,None,None,,,0,AS_NEW
10236364,Deerlijk,HOUSE,HOUSE,,BUY_REGULAR,3,142.0,0,None,0,1,None,None,None,484,3,None,GOOD
10240968,Brussel,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,2,,0,None,0,1,8,None,None,None,3,0,AS_NEW
10016672,Heist-op-den-Berg,HOUSE,HOUSE,370000.0,BUY_REGULAR,3,150.0,None,None,0,None,None,None,None,1255,,0,
10269160,Hasselt,HOUSE,HOUSE,340000.0,BUY_REGULAR,6,244.0,None,None,0,None,None,None,None,305,,0,
10172534,Eupen,HOUSE,MIXED_USE_BUILDING,1200000.0,BUY_REGULAR,0,,None,None,0,None,None,None,None,230,2,0,GOOD
10145055,Ardooie,APARTMENT,APARTMENT,,BUY_REGULAR,2,109.0,1,None,0,1,47,1,51,,,0,
8181591,Oostende,HOUSE,HOUSE,,BUY_REGULAR,3,161.0,None,None,0,None,None,1,None,241,2,0,AS_NEW
9972443,WOLUWÉ-SAINT-LAMBERT,APARTMENT,APARTMENT,,BUY_REGULAR,3,85.0,1,None,0,1,None,None,None,None,,None,GOOD
9260113,Halle,APARTMENT,APARTMENT,250480.0,BUY_REGULAR,2,77.0,None,None,0,1,7,None,None,None,2,None,
9653338,Turnhout,APARTMENT,GROUND_FLOOR,,BUY_REGULAR,1,75.0,1,None,0,1,13,None,None,None,,None,AS_NEW
9160931,Pont-à-Celles,APARTMENT,APARTMENT,229530.0,BUY_REGULAR,2,86.0,None,None,0,1,32,None,None,None,,None,
10103988,Hoogstraten,APARTMENT,APARTMENT,,BUY_REGULAR,3,174.0,None,None,0,1,35,None,None,,,None,
10001396,Haaltert Kerksken,HOUSE,HOUSE,349000.0,BUY_REGULAR,4,,0,None,0,1,80,None,None,329,3,0,GOOD
9850074,Ottignies-Louvain-la-Neuve Louvain-la-Neuve,APARTMENT,APARTMENT,,BUY_REGULAR,2,90.0,None,None,0,1,9,None,None,None,,None,AS_NEW
9649613,Beveren-Waas,APARTMENT,APARTMENT,271000.0,BUY_REGULAR,2,86.0,1,None,0,1,7,None,None,,,None,
9947088,Aartselaar,HOUSE,HOUSE,,BUY_REGULAR,3,197.0,0,None,0,None,None,None,None,2667,3,0,GOOD
10142254,VELTEM-BEISEM,HOUSE,MIXED_USE_BUILDING,545000.0,BUY_REGULAR,3,367.0,None,None,1,1,None,None,None,482,3,None,
10272814,Kontich,HOUSE,MIXED_USE_BUILDING,349500.0,BUY_REGULAR,2,108.0,1,None,0,None,None,1,100,203,2,None,
10291679,Willebroek,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,2,104.0,0,None,0,1,None,None,None,,2,None,GOOD
8884650,Willebroek,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,278,None,0,None
8426231,Chimay,HOUSE,HOUSE,185355.0,BUY_REGULAR,3,,None,None,0,None,None,1,None,1686,4,None,AS_NEW
9950260,Waregem,HOUSE,HOUSE,,BUY_REGULAR,3,153.0,0,None,0,None,None,1,None,840,,0,TO_RENOVATE
9292313,Broechem,HOUSE,MANOR_HOUSE,2420000.0,BUY_REGULAR,0,,None,None,0,None,None,None,None,60000,,0,
9702722,Seneffe,APARTMENT,APARTMENT,,BUY_REGULAR,3,148.0,0,None,0,1,71,None,None,None,3,None,AS_NEW
10294280,Assebroek,HOUSE,HOUSE,435000.0,BUY_REGULAR,4,200.0,1,None,0,None,None,None,None,275,,0,AS_NEW
9286746,Ronse,APARTMENT,APARTMENT,,BUY_REGULAR,2,82.0,None,None,0,1,24,None,None,None,4,0,AS_NEW
10208905,Herzele,APARTMENT,APARTMENT,298550.0,BUY_REGULAR,2,,None,None,0,None,None,None,None,,None,0,None
9404055,Bois-de-Villers,APARTMENT,APARTMENT,,BUY_REGULAR,1,71.0,None,None,0,None,None,None,None,None,4,0,
8095340,Zottegem,HOUSE,VILLA,,BUY_REGULAR,3,290.0,0,None,1,1,None,1,None,1720,4,None,GOOD
10131954,Zwevezele,APARTMENT,APARTMENT,260000.0,BUY_REGULAR,2,,None,None,0,1,11,None,None,,,0,AS_NEW
8620394,Breendonk,HOUSE,HOUSE,,BUY_REGULAR,4,220.0,0,None,0,None,None,None,None,924,4,0,
9360303,Saint-Nicolas,HOUSE,MANSION,,BUY_REGULAR,5,225.0,0,None,0,None,None,None,None,358,3,0,
9480995,Knokke,APARTMENT,APARTMENT,,BUY_REGULAR,3,97.0,0,None,0,1,None,None,None,,2,0,GOOD
